2442	漆	7236	97.165410813153	qi1	paint/lacquer
2443	乖	7233	97.168205067036	guai1	(of a child) obedient, well-behaved/clever
2444	旺	7229	97.170997775638	wang4	prosperous/flourishing/to prosper/to flourish
2445	傍	7212	97.173783916797	bang1/bang4	near (approaching), near/nestle
2446	鸭	7205	97.176567353715	ya1	duck
2447	弼	7198	97.179348086391	bi4	assist
2448	倦	7197	97.182128432747	juan4	tired
2449	铸	7196	97.184908392784	zhu4	cast metals/to coin (money)
2450	膝	7195	97.187687966499	xi1	knee
2451	颁	7190	97.190465608615	ban1	promulgate/send out/issue/to grant or confer
2452	歧	7156	97.193230115843	qi2	divergent/side road
2453	尧	7149	97.195991918831	yao2	(surname)/emperor Yao
2454	谎	7141	97.198750631257	huang3	lies/to lie
2455	攀	7141	97.201509343683	pan1	climb up/pull
2456	棵	7134	97.204265351868	ke1	M for plants
2457	粟	7120	97.20701595157	su4	grain/millet
2458	劾	7112	97.209763460711	he2	impeach
2459	仑	7101	97.212506720329	lun2	arrange, Koulkun mountains
2460	祐	7092	97.215246503066	you4	
2461	瞒	7088	97.217984740523	man2	conceal from
2462	谐	7087	97.220722591659	xie2	harmonious
2463	敛	7086	97.223460056475	lian3	arrange/control oneself/gather
2464	颖	7057	97.226186318006	ying3	clever/gifted
2465	倡	7054	97.228911420576	chang4	initiate/instigate/introduce/lead/initiate
2466	鹅	7037	97.231629955703	e2	goose
2467	撸	7021	97.234342309707	lu1	
2468	峻	7020	97.237054277391	jun4	steep
2469	链	7013	97.239763540833	lian4	chain/lead or tin ore
2470	戍	7007	97.242470486355	shu4	garrison
2471	歉	7006	97.245177045556	qian4	apologize/deficient/to regret
2472	奠	6996	97.247879741556	dian4	libation
2473	骚	6995	97.250582051235	sao1	have sex appeal
2474	厢	6988	97.253281656673	xiang1	box (in theater)/side room
2475	宦	6987	97.255980875791	huan4	an official
2476	栽	6978	97.258676618027	zai1	to force/to stick in/to plant
2477	巷	6972	97.261370042342	xiang4	lane/alley
2478	溢	6961	97.264059217136	yi4	overflow
2479	懿	6960	97.266748005609	yi4	restrain/virtuous
2480	谱	6940	97.269429067678	pu3	chart/list/score (music)/spectrum (math.)(phys.)
2481	裹	6939	97.272109743427	guo3	wrap around
2482	陌	6935	97.274788873895	mo4	raised path/street
2483	宛	6922	97.277462982201	wan3	(surname)/similar/winding
2484	裳	6910	97.280132454665	chang2/shang	lower garment/skirts/petticoats/garments
2485	缚	6907	97.282800768168	fu2/fu4	to bind/to tie
2486	煞	6906	97.285468695351	sha1/sha4	decrease/tighten, baleful/bring to a stop/very
2487	胀	6905	97.288136236214	zhang4	dropsical/swollen/to swell/to be bloated
2488	骇	6899	97.290801459156	hai4	astonish/startle
2489	璇	6899	97.293466682098	xuan2	(jade)
2490	脊	6891	97.296128814478	ji3	spine/back/ridge
2491	藤	6889	97.298790174218	teng2	rattan/cane
2492	萍	6879	97.301447670756	ping2	duckweed
2493	榜	6873	97.304102849373	bang3	a notice or announcement/a list of names/public roll of successful examinees
2494	兔	6868	97.306756096389	tu4	rabbit
2495	裙	6864	97.309407798125	qun2	skirt
2496	嗯	6855	97.312056022979	en1/ng/en4	(a groaning sound)
2497	驴	6847	97.314701157271	lv2	donkey
2498	咒	6842	97.317344359962	zhou4	put a curse on
2499	赚	6841	97.319987176333	zhuan4/zuan4	earn/make a profit, cheat/swindle
2500	敝	6838	97.322628833744	bi4	my (polite)/poor/ruined/shabby/worn out/defeated
2501	厘	6837	97.325270104834	li2	one thousandth
2502	睿	6831	97.327909058004	rui4	astute/perspicacious/farsighted
2503	禹	6828	97.330546852213	yu3	name of an emperor
2504	辏	6823	97.33318271482	cou4	converge/hub of wheel
2505	钉	6817	97.335816259507	ding1/ding4	nail
2506	咨	6817	97.338449804194	zi1	consult
2507	焰	6809	97.341080258319	yan4	flame
2508	筋	6797	97.343706076602	jin1	muscle
2509	遁	6792	97.346329963285	dun4	disappear/to escape
2510	玑	6789	97.348952691006	ji1	irregular pearl
2511	芒	6770	97.351568078645	mang2	Miscanthus sinensis
2512	芦	6765	97.354181534682	lu2	rush/reed/Phragmites communis
2513	淳	6747	97.356788036956	chun2	genuine/pure/honest
2514	浸	6744	97.359393380269	jin4	immerse/soak/steep
2515	恍	6743	97.361998337262	huang3	disappointed/flurried/indistinct
2516	讽	6741	97.364602521615	feng4/feng3	satirize
2517	脖	6738	97.367205547008	bo2	neck
2518	盲	6730	97.369805481839	mang2	blind
2519	稷	6727	97.372404257709	ji4	(millet)
2520	詹	6722	97.375001101978	zhan1	(surname)/excellent/verbose
2521	蠢	6705	97.377591378805	chun3	blunt/stupid/to wiggle (of worms)/sluggish
2522	淋	6705	97.380181655631	lin4/lin2	diseases of the bladder/to drain/to drip
2523	怯	6690	97.382766137654	qie4	afraid/rustic
2524	吼	6683	97.385347915437	hou3	roar (of a lion)
2525	撑	6682	97.387929306899	cheng1	support/prop-up/to pole a boat/to open/to overfill
2526	酌	6662	97.390502971957	zhuo2	consider/pour wine
2527	矗	6659	97.393075478055	chu4	lofty/upright
2528	泼	6647	97.395643348311	po1	splash/to spill
2529	葡	6643	97.398209673286	pu2	grapes
2530	枉	6640	97.4007748393	wang3	in the wrong/in vain
2531	沾	6640	97.403340005315	zhan1	infected by/moisten/receive favors, moisten
2532	窜	6628	97.405900535487	cuan4	flee/escape/run away/leap
2533	哄	6612	97.408454884536	hong1/hong3/hong4	resound with laughter, deceive/coax, have a hilarious time/riot
2534	竖	6609	97.411008074625	shu4	(straight down character stroke)/to erect/vertical
2535	阐	6606	97.413560105753	chan3	to express/disclose/enlighten/open
2536	琳	6603	97.416110977921	lin2	gem
2537	贰	6579	97.418652578404	er4	two (fraud-proof)
2538	婿	6573	97.421191860966	xu4	son-in-law
2539	皋	6565	97.423728052967	gao1	bank/marsh
2540	刹	6559	97.426261927047	cha4/sha1	Buddhist monastery or temple/a brief moment, to brake (car)
2541	淌	6542	97.428789233683	tang3	drip/to shed (tears)
2542	账	6542	97.431316540319	zhang4	account
2543	粘	6540	97.433843074316	nian2/zhan1	sticky, to stick/paste
2544	淹	6528	97.43636497247	yan1	drown/submerge
2545	勘	6525	97.438885711663	kan1	to investigate/to survey/to collate
2546	眷	6503	97.441397951812	juan4	concern/wife and children
2547	狮	6494	97.44390671508	shi1	lion
2548	莎	6463	97.446403502422	sha1/suo1	(insect)/(phonetic), (grass)/Cyperus rotundus
2549	祷	6455	97.448897199203	dao3	prayer/pray/supplication
2550	歪	6453	97.451390123343	wai1	askew
2551	唉	6433	97.453875321079	ai1/ai4	an interjection/to express realization or agreement (yes, oh, right, etc), alas/oh dear
2552	谬	6421	97.456355882974	miu4	absurd/erroneous
2553	躯	6420	97.458836058548	qu1	human body
2554	憾	6414	97.461313916201	han4	regret
2555	栖	6405	97.463788296972	qi1/xi1	to roost/to inhabit/to stay/habitat, to roost/to inhabit/to stay/habitat
2556	挪	6403	97.466261905104	nuo2	to shift/to move
2557	犬	6401	97.468734740594	quan3	dog
2558	刮	6398	97.471206417124	gua1	to scrape/to blow, blow (of the wind)
2559	裸	6382	97.473671912532	luo3	naked
2560	邵	6378	97.476135862658	shao4	(surname)/place name
2561	嘻	6372	97.478597494864	xi1	laugh/giggle
2562	钓	6351	97.481051014345	diao4	to fish with a hook and bait
2563	摊	6347	97.483502988546	tan1	spread out/vendor's stand
2564	蝗	6342	97.485953031146	huang2	locust
2565	侨	6317	97.488393415741	qiao2	emigrant/reside abroad
2566	梗	6307	97.490829937135	geng3	stem
2567	掏	6302	97.493264526927	tao1	fish out (from pocket)
2568	妮	6297	97.495697185119	ni1	girl/phonetic "ni" (in girl's name)
2569	娥	6292	97.49812791171	e2	good/beautiful
2570	剿	6281	97.500554388778	chao1/jiao3	destroy (bandits), destroy (bandits)
2571	秉	6263	97.502973912084	bing3	(surname)/to grasp/hold/maintain
2572	堵	6259	97.505391890109	du3	stop up
2573	菊	6249	97.507806004932	ju2	chrysanthemum
2574	瑶	6243	97.510217801833	yao2	(jade)/Yao/mother-of-pearl
2575	拓	6234	97.512626121854	ta4/tuo4	make rubbing, expand/support on palm/to develop/to open up
2576	窄	6225	97.515030964992	zhai3	narrow
2577	斌	6223	97.51743503549	bin1	ornamental/refined
2578	脾	6223	97.519839105988	pi2	spleen
2579	爪	6214	97.522239699605	zhua3/zhao3	claw
2580	戮	6198	97.524634112098	lu4	kill
2581	钧	6195	97.527027365631	jun1	30 catties/great/your (hon.)
2582	馈	6177	97.529413665401	kui4	food/make a present
2583	暇	6165	97.531795329329	xia2	leisure
2584	杏	6156	97.534173516375	xing4	apricot
2585	淑	6135	97.536543590697	shu1	
2586	啸	6130	97.538911733418	xiao4	to hiss/to whistle
2587	丸	6129	97.541279489819	wan2	pill
2588	炭	6124	97.543645314619	tan4	carbon/charcoal
2589	屁	6123	97.546010753099	pi4	to break wind/to fart
2590	凰	6122	97.548375805258	huang2	phoenix
2591	靡	6111	97.550736607896	mi2/mi3	wasted, extravagant/go with fashion/not
2592	藉	6096	97.553091615731	ji2/jie4	in disorder, by means of
2593	瞎	6094	97.555445850925	xia1	blind
2594	虔	6093	97.5577996998	qian2	devout
2595	魄	6086	97.560150844433	po4	soul
2596	拂	6083	97.562500830105	fu2	brush away
2597	萄	6080	97.564849656817	tao2	grapes
2598	笃	6058	97.567189984485	du3	serious (illness)/sincere/true
2599	瘤	6046	97.569525676311	liu2	tumor
2600	佑	6041	97.571859436536	you4	bless/protect, protect
2601	怠	6034	97.57419049252	dai4	idle/lazy/negligent/careless
2602	鸦	6031	97.576520389543	ya1	crow
2603	睹	6013	97.578843332802	du3	observe/see
2604	贩	5993	97.581158549659	fan4	deal in/trade in/to peddle/to sell
2605	怔	5988	97.583471834914	zheng1	be startled
2606	雌	5982	97.585782802248	ci2	female
2607	斧	5982	97.588093769582	fu3	hatchet
2608	窥	5978	97.590403191635	kui1	peep/pry into
2609	潭	5978	97.592712613689	tan2	(surname)/deep
2610	圳	5976	97.595021263102	zhen4	furrow in field, small drainage
2611	厦	5969	97.597327208273	sha4/xia4	tall building, tall building
2612	毙	5965	97.599631608164	bi4	die violently
2613	玫	5964	97.601935621735	mei2	rose
2614	驿	5943	97.604231522582	yi4	remount stations
2615	刃	5940	97.606526264468	ren4	edge of blade
2616	饼	5932	97.608817915793	bing3	round flat cake/cookie/cake/pastry
2617	卸	5923	97.611106090236	xie4	unload/take off
2618	搁	5919	97.613392719399	ge1	to place
2619	冥	5914	97.615677416961	ming2	dark/deep
2620	绅	5911	97.617960955562	shen1	member of gentry
2621	框	5910	97.620244107843	kuang4	frame/door frame
2622	倪	5905	97.622525328523	ni2	(surname)
2623	秃	5899	97.624804231282	tu1	bald/blunt
2624	陇	5895	97.62708158876	long3	Gansu
2625	羌	5875	97.629351219834	qiang1	educated/name of a tribe/strong
2626	嵩	5871	97.631619305628	song1	lofty/name of a mountain in Henan
2627	叮	5870	97.633887005102	ding1	sting (of mosquito)/to ask
2628	铮	5864	97.636152386654	zheng1	clang of metals/small gong
2629	妓	5857	97.638415063965	ji4	prostitute
2630	颍	5848	97.640674264395	ying3	
2631	愣	5838	97.642929601623	leng4	to look distracted/to stare blankly/distracted/stupefied/blank
2632	辜	5836	97.64518416621	gu1	(surname)/crime/sin
2633	砸	5833	97.647437571837	za2	smash/smashed
2634	揖	5831	97.649690204823	yi1	greet (by raising the joined hands)
2635	恃	5820	97.651938588288	shi4	rely upon
2636	晌	5815	97.654185040151	shang3	around noon
2637	剖	5808	97.656428787773	pou1	to cut
2638	莺	5776	97.65866017315	ying1	golden oriole
2639	褐	5768	97.660888467965	he4	
2640	蒸	5766	97.663115990139	zheng1	to steam
2641	劈	5752	97.665338103831	pi1/pi3	hack/chop/split open, split in two/divide
2642	哨	5741	97.667555968001	shao4	a whistle/sentry
2643	兑	5740	97.669773445851	dui4	to cash
2644	缄	5734	97.67198860578	jian1	letters/to close/seal
2645	呜	5730	97.674202220428	wu1	(onomat. for humming)
2646	壤	5729	97.676415448756	rang3	soil/earth
2647	撕	5716	97.678623654921	si1	to tear
2648	咳	5713	97.680830702126	hai1/ke2	sound of sighing, cough
2649	羡	5711	97.68303697669	xian4	to envy
2650	晏	5703	97.685240160693	yan4	(surname)/late/quiet
2651	诬	5702	97.687442958376	wu1	accuse falsely
2652	砖	5689	97.689640733897	zhuan1	brick
2653	恤	5670	97.691831169334	xu4	give relief/sympathy
2654	掷	5657	97.694016582608	zhi4	toss
2655	摔	5650	97.696199291642	shuai1	throw on ground/to fall
2656	鸾	5650	97.698382000675	luan2	(mythical bird)
2657	棠	5648	97.700563937068	tang2	cherry-apple
2658	喃	5647	97.702745487141	nan2	mumble in repetition
2659	涕	5645	97.704926264573	ti4	nasal mucus/tears
2660	譬	5642	97.707105883045	pi4	give an example
2661	滨	5641	97.709285115197	bin1	shore/beach/coast/bank
2662	溶	5632	97.711460870467	rong2	dissolve
2663	巩	5631	97.713636239417	gong3	secure/solid
2664	蚀	5627	97.715810063086	shi2	eat up slowly/eclipse
2665	晰	5626	97.717983500435	xi1	understanding
2666	堕	5612	97.720151529301	duo4	degenerate/fall
2667	舶	5604	97.722316467606	bo2	sea-going vessels/ship
2668	庇	5601	97.724480246951	bi4	to protect/cover/shelter/hide or harbor
2669	瓷	5600	97.726643639975	ci2	chinaware/porcelain
2670	啼	5595	97.728805101398	ti2	mourn/to cry/hoof
2671	虐	5589	97.7309642449	nue4	oppressive/tyrannical
2672	桩	5586	97.733122229442	zhuang1	item/stump/stake/pile
2673	绑	5583	97.735279055023	bang3	to tie/bind or fasten together
2674	珊	5558	97.7374262226	shan1	coral
2675	绥	5557	97.739573003856	sui2	pacify
2676	嘲	5555	97.741719012472	chao2/zhao1	ridicule/mock, to ridicule
2677	瑰	5532	97.743856135724	gui1	(semi-precious stone)/extraordinary
2678	梳	5525	97.745990554734	shu1	comb
2679	匿	5522	97.748123814784	ni4	to hide
2680	讳	5521	97.750256688514	hui4	avoid mentioning/to taboo
2681	涵	5518	97.752388403283	han2	contain
2682	篮	5517	97.754519731732	lan2	basket/goal
2683	喀	5501	97.756644879058	ka1	(onomat.)
2684	妒	5495	97.758767708463	du4	jealous
2685	敷	5495	97.760890537868	fu1	announce/apply
2686	耽	5494	97.763012980953	dan1	indulge/delay
2687	哑	5492	97.765134651398	ya1/ya3	(onomat.), dumb/mute
2688	桶	5490	97.767255549202	tong3	pail/bucket/bin/barrel
2689	梢	5486	97.769374901725	shao1	tip of branch
2690	绛	5485	97.771493867928	jiang4	purple-red
2691	纬	5481	97.773611288851	wei3	latitude
2692	垣	5476	97.775726778172	yuan2	wall
2693	藩	5475	97.777841881173	fan1	
2694	坎	5474	97.779956597855	kan3	pit/threshold
2695	稣	5452	97.782062815492	su1	revive
2696	笛	5448	97.784167487848	di2	flute
2697	晁	5445	97.786271001244	chao2	(surname)
2698	贿	5438	97.788371810399	hui4	bribe/bribery
2699	焕	5435	97.790471460593	huan4	brilliant/lustrous
2700	喇	5434	97.792570724466	la1/la3	(onomat.), (phonetic)
2701	暑	5430	97.79466844306	shu3	heat/hot weather/summer heat
2702	掀	5414	97.79675998053	xian1	lift (cover)
2703	膊	5412	97.79885074536	bo2	shoulder/upper arm
2704	栋	5409	97.800940351229	dong4	roof beam
2705	厄	5407	97.803029184458	e4	distressed
2706	谴	5390	97.805111450244	qian3	punishment/scold
2707	肢	5388	97.807192943389	zhi1	limb
2708	彰	5380	97.809271345973	zhang1	manifest
2709	胤	5378	97.811348975917	yin4	heir/inherit
2710	搏	5370	97.813423515299	bo2	fight/combat/seize
2711	晦	5362	97.815494964119	hui4	dark/night/unlucky
2712	哎	5356	97.817564095019	ai1	an interjection/hey/lookout/why etc
2713	笨	5355	97.819632839598	ben4	stupid/foolish/silly/slow-witted/clumsy
2714	钥	5354	97.821701197858	yao4/yue4	key, key
2715	旷	5347	97.823766851876	kuang4	waste/wilderness
2716	兜	5343	97.825830960613	dou1	pocket
2717	咕	5332	97.827890819828	gu1	mutter
2718	帆	5328	97.829949133762	fan1	sail
2719	株	5328	97.832007447697	zhu1	(a measure word, use with plants)/trunk of tree
2720	屑	5321	97.83406305739	xie4	crumbs/filings/worth while
2721	躁	5298	97.836109781719	zao4	hot-tempered/impatient
2722	谟	5288	97.838152642846	mo2	plan/to practice
2723	赎	5287	97.840195117653	shu2	redeem/to ransom
2724	惭	5276	97.842233342938	can2	ashamed
2725	僵	5273	97.844270409262	jiang1	rigid/deadlock/stiff (corpse), stiff (corpse)
2726	涯	5267	97.846305157666	ya2	border/horizon/shore
2727	荩	5250	97.848333338626	jin4	Arthraxon ciliare/loyal
2728	轴	5244	97.850359201665	zhou2/zhu2	axis/axle, axis/axle
2729	挫	5242	97.852384292064	cuo4	be obstructed/fail/oppress/repress/lower the tone/bend back/dampen
2730	邢	5236	97.854407064541	xing2	(surname)/place name
2731	筵	5219	97.856423269576	yan2	bamboo mat for sitting
2732	奎	5218	97.85843908829	kui2	name of constellation/stride
2733	耿	5204	97.860449498522	geng3	(surname)/bright
2734	佣	5202	97.862459136113	yong1/yong4	hire/servant, commission (for middleman)
2735	凿	5192	97.864464910503	zao2/zuo4	chisel, chisel
2736	碌	5188	97.866469139612	lu4	laborious/small stone/to record/to tape/to write down/to hire/to employ
2737	绰	5172	97.868467187598	chuo4/chao1	generous/ample/wide/spacious/well-off
2738	娟	5160	97.870460599742	juan1	beautiful/graceful
2739	蹈	5158	97.872453239245	dao3	tread on/trample/stamp/fulfill
2740	陡	5158	97.874445878748	dou3	steep
2741	腺	5154	97.876436972971	xian4	gland
2742	邱	5150	97.878426521913	qiu1	(surname)/mound
2743	奚	5147	97.880414911894	xi1	what why
2744	啡	5143	97.882401756595	fei1	coffee
2745	捏	5142	97.884388214975	nie1	to pinch (with one's fingers)/to knead/to make up
2746	涅	5128	97.886369264873	nie4	blacken
2747	瞻	5117	97.888346065249	zhan1	gaze/view
2748	倩	5112	97.890320934024	qian4	niece/plagiarize/winsome
2749	酰	5111	97.892295416479	xian1	(chem.) -acyl/acid radical
2750	诡	5109	97.894269126293	gui3	sly/crafty
2751	窍	5086	97.896233950743	qiao4	intelligence/opening
2752	奢	5080	97.898196457272	she1	extravagant
2753	诘	5073	97.90015625956	jie2	investigate/restrain/scold
2754	挟	5061	97.902111426006	jia1/xie2	hold between, clasp under the arm/coerce
2755	窑	5051	97.90406272925	yao2	kiln/oven
2756	盏	5050	97.906013646173	zhan3	M for lamp, wine cup
2757	诰	5038	97.907959927255	gao4	enjoin/grant (a title)
2758	匀	5036	97.909905435696	yun2	even/evenly (divided)/uniform
2759	谍	5026	97.911847080935	die2	to spy
2760	淘	5016	97.913784862972	tao2	cleanse/eliminate/to clean out/to wash
2761	蚁	5014	97.915721872369	yi3	ant
2762	汴	5014	97.917658881766	bian4	name of a river in Henan/Henan
2763	魅	5014	97.919595891163	mei4	demon/magic/to charm
2764	踢	5011	97.9215317416	ti1	kick/play (football or soccer)
2765	藻	5010	97.923467205716	zao3	(aquatic grasses)/elegant
2766	娱	4991	97.925395329749	yu2	amuse
2767	栗	4984	97.927320749541	li4	afraid/trembling, (surname)/chestnut
2768	怡	4977	97.929243465091	yi2	harmony/pleased
2769	灿	4966	97.931161931119	can4	glorious/bright/brilliant/lustrous/resplendent
2770	稻	4961	97.933078465546	dao4	paddy/rice
2771	讫	4956	97.934993068373	qi4	finished
2772	朽	4952	97.936906125919	xiu3	rotten
2773	坤	4950	97.938818410824	kun1	the earth-/female-principle
2774	棚	4942	97.940727605168	peng2	shed
2775	槐	4933	97.94263332263	huai2	Sophora japonica
2776	蕴	4930	97.944537881132	yun4	bring together/collect
2777	哟	4929	97.946442053313	yo/yo1	(interj) Oh, sound made when expressing surprise/(idiom) used at end of sentence as an exclamation
2778	饷	4929	97.948346225495	xiang3	soldier's pay
2779	沧	4924	97.950248466075	cang1	blue/green(color of water)/cold/vast (of water)
2780	醇	4912	97.952146070814	chun2	rich/pure/good wine/sterols
2781	螺	4909	97.954042516591	luo2	screw/snail
2782	垄	4907	97.955938189729	long3	monopolize
2783	骆	4907	97.957833862866	luo4	camel
2784	煮	4905	97.959728763363	zhu3	to cook/to boil
2785	拙	4901	97.96162211858	zhuo2/zhuo1	awkward/clumsy/dull/inelegant/(polite) my
2786	桐	4898	97.963514314836	tong2	Aleurites cordata
2787	芙	4871	97.965396080446	fu2	lotus
2788	衬	4870	97.967277459737	chen4	give alms/underwear/to line/lining/contrast/assist
2789	沼	4866	97.969157293747	zhao3	pond/pool
2790	馨	4854	97.971032491915	xin1	fragrant
2791	甸	4848	97.972905372162	dian4	imperial domain/suburb
2792	畔	4846	97.974777479768	pan4	bank/field-path
2793	樊	4845	97.976649201054	fan2	(surname)/cage/fence
2794	侮	4836	97.978517445458	wu3	insult
2795	蹲	4835	97.980385303543	dun1	crouch/squat
2796	蚕	4830	97.982251230026	can2	silkworm
2797	辣	4821	97.984113679628	la4	hot (spicy)/pungent
2798	搅	4819	97.985975356589	jiao3	to disturb/to annoy/to mix/to stir
2799	觅	4817	97.98783626091	mi4	seek
2800	椎	4811	97.98969484731	chui2/zhui1	a hammer, spine
2801	驼	4806	97.991551502109	tuo2	humpback
2802	嫩	4802	97.993406611627	nen4	tender/soft
2803	弧	4801	97.995261334825	hu2	arc
2804	褚	4799	97.997115285383	chu3	(surname)
2805	矫	4786	97.998964213778	jiao3	dissemble/rectify
2806	趟	4778	98.000810051612	tang4	a time/a trip
2807	谣	4772	98.002653571525	yao2	popular ballad/rumor
2808	敞	4760	98.004492455596	chang3	spacious/uncovered
2809	霉	4757	98.006330180706	mei2	bacteria/fungi/moldy
2810	蓉	4748	98.008164428934	rong2	lotus
2811	澹	4746	98.009997904522	dan4/tan2	tranquil/placid/quiet, (surname)
2812	喧	4742	98.011829834829	xuan1	clamor/noise, clamor/noise/deceitful
2813	绸	4741	98.013661378816	chou2	(light) silk
2814	榻	4738	98.015491763843	ta4	couch
2815	咏	4736	98.017321376229	yong3	sing
2816	纺	4733	98.019149829655	fang3	spin
2817	蜡	4728	98.02097635148	la4	candle/wax
2818	殆	4707	98.02279476058	dai4	dangerous/perilous/endanger/almost/probably/only
2819	宵	4699	98.02461007912	xiao1	night
2820	匙	4697	98.026424625019	chi2/shi	spoon
2821	孽	4694	98.028238011957	nie4	consequence of sin
2822	荫	4684	98.030047535694	yin4/yin1	shade
2823	狡	4682	98.03185628679	jiao3	crafty/cunning/sly
2824	冶	4681	98.033664651567	ye3	smelt
2825	迦	4679	98.035472243702	jia1	Buddha/Shakyamuni
2826	谜	4676	98.037278676877	mi2	riddle
2827	腥	4674	98.039084337412	xing1	fishy (smell)
2828	鄂	4669	98.040888066346	e4/E4	hupeh
2829	陋	4667	98.04269102264	lou4	low/humble/plain/ugly/mean/vulgar
2830	噢	4652	98.044488184131	o1	Oh!
2831	滔	4649	98.046284186661	tao1	overflow/torrent-dash
2832	稼	4642	98.04807748495	jia4	sow grain
2833	幢	4641	98.049870396919	chuang2/zhuang4	(measure word for houses)/tents
2834	罐	4641	98.051663308888	guan4	can/jar/pot
2835	绞	4637	98.053454675576	jiao3	hang (a criminal)/to turn/to twist/to wind
2836	沛	4637	98.055246042264	pei4	copious/abundant
2837	熬	4635	98.057036636311	ao1/ao2	to boil/stew/to simmer, endure/to boil
2838	膏	4633	98.058826457719	gao1	ointment/paste
2839	哇	4626	98.060613574885	wa1/wa	sound of child's crying
2840	肾	4624	98.062399919411	shen4	kidney
2841	姥	4621	98.064185104976	lao3/mu3	grandma (maternal), governess/old woman
2842	卦	4621	98.065970290541	gua4	divinatory trigram
2843	稚	4618	98.067754317145	zhi4	infantile/young
2844	塌	4611	98.069535639509	ta1	collapse
2845	汲	4608	98.071315802912	ji2	draw water from well
2846	哗	4607	98.073095579994	hua1/hua2	crashing sound, cat-calling sound/clamor/noise, clamor/noise
2847	沮	4603	98.074873811796	ju3	destroy/to stop
2848	赂	4598	98.076650111997	lu4	bribe/bribery
2849	坝	4597	98.078426025878	ba4	dam/dyke/embankment
2850	捆	4596	98.080201553438	kun3	a bunch/tie together/bundle
2851	挠	4590	98.081974763078	nao2	to scratch
2852	咎	4589	98.083747586397	jiu4	blame
2853	磕	4588	98.085520023396	ke1	to tap/knock
2854	遏	4576	98.087287824553	e4	to stop/check
2855	赃	4558	98.089048671947	zang1	booty/spoils
2856	嗽	4556	98.0908087467	sou4	cough
2857	梨	4554	98.092568048813	li2	pear
2858	彬	4532	98.094318851882	bin1	ornamental/refined
2859	芯	4531	98.09606926863	xin1	lamp pith/core
2860	侣	4518	98.097814663217	lv3	companion
2861	谑	4504	98.099554649321	xue4	
2862	苹	4503	98.101294249104	pin2/ping2	marsiliaceae/clover fern, (artemisia)/duckweed, apple
2863	捞	4502	98.103033462567	lao1	fish up
2864	叭	4499	98.10477151707	ba1	denote a sound or sharp noise (gunfire, etc.)
2865	捣	4499	98.106509571573	dao3	pound/beat/hull/attack/disturb/stir
2866	浊	4495	98.108246080795	zhuo2	impure/muddy
2867	糕	4478	98.109976022574	gao1	cake
2868	迄	4478	98.111705964353	qi4	as yet/until
2869	岑	4478	98.113435906132	cen2	a small hill/(a surname)
2870	辐	4475	98.115164688951	fu2	spoke of a wheel
2871	鞍	4474	98.116893085449	an1	saddle
2872	嘿	4471	98.118620322987	hei1	hey
2873	灼	4467	98.120346015244	zhuo2	brilliant/cauterize
2874	璋	4461	98.12206938958	zhang1	ancient stone ornament
2875	敖	4457	98.123791218635	ao2	ramble
2876	俏	4438	98.125505707606	qiao4	smart
2877	遽	4436	98.127219423938	ju4	hurry/fast/suddenly
2878	恚	4435	98.128932753949	hui4	rage
2879	邸	4420	98.130640289157	di3	(surname)/lodging-house
2880	鳎	4408	98.132343188523	ta3	
2881	咖	4394	98.134040679407	ka1	coffee
2882	伽	4392	98.13573739765	qie2/ga1	(phonetic)
2883	裘	4388	98.137432570613	qiu2	(surname)/fur/fur coat
2884	啤	4385	98.139126584615	pi2	beer
2885	晒	4384	98.140820212297	shai4	to sun
2886	闺	4379	98.142511908378	gui1	women's apartment
2887	拣	4377	98.144202831818	jian3	choose/pick up
2888	嗟	4358	98.145886415175	jie1/jue1	sigh, sigh
2889	懈	4354	98.147568453251	xie4	lax/negligent
2890	忿	4353	98.149250105008	fen4	vehement
2891	旭	4351	98.150930984123	xu4	dawn/rising sun
2892	讥	4345	98.152609545318	ji1	ridicule
2893	赈	4343	98.154287333872	zhen4	to relieve (the distressed)
2894	浆	4342	98.155964736106	jiang1/jiang4	broth/serum/to starch, starch paste
2895	跋	4341	98.15764175202	ba2	travel/walk
2896	愕	4341	98.159318767934	e4	startled
2897	旌	4338	98.160994624888	jing1	banner/make manifest
2898	丐	4336	98.162669709201	gai4	beg for alms/beggar
2899	颐	4335	98.164344407194	yi2	cheeks/nourish
2900	孰	4322	98.166014083024	shu2	who/which/what
2901	嫉	4319	98.167682599894	ji2	jealousy/be jealous of
2902	螅	4314	98.169349185163	xi1	(intestinal worm)
2903	婉	4307	98.171013066191	wan3	graceful/tactful
2904	畴	4302	98.172675015618	chou2	arable fields/cultivated field/class/category
2905	删	4300	98.174336192404	shan1	to delete
2906	寞	4292	98.175994278629	mo4	lonesome
2907	韶	4286	98.177650046933	shao2	(music)/excellent/harmonious
2908	渭	4283	98.179304656276	wei4	name of a river
2909	瑜	4282	98.180958879299	yu2	excellence/luster of gems
2910	砂	4280	98.182612329682	sha1	sand/gravel/granule
2911	缕	4274	98.184263462144	lv3	state in detail/strand/thread
2912	泌	4267	98.185911890364	bi4/mi4	secrete/pour off
2913	闰	4259	98.187557228023	run4	intercalary
2914	灶	4247	98.18919792984	zao4	kitchen stove
2915	霄	4245	98.190837859016	xiao1	firmament/heaven
